den=0.01_d=2.9_e=15._a=1.1592794807274085_arms=3	233.73883333238805	4.0600000000000005
den=0.01_d=3._e=15._a=1.1592794807274085_arms=3	241.7987931024704	4.199999999999999
den=0.05_d=1._e=15._a=1.1592794807274085_arms=3	47.134930674005744	1.4
den=0.05_d=1.1_e=15._a=1.1592794807274085_arms=3	51.84842374140633	1.54
den=0.05_d=1.2_e=15._a=1.1592794807274085_arms=3	56.56191680880689	1.68
den=0.05_d=1.3_e=15._a=1.1592794807274085_arms=3	61.275409876207476	1.8199999999999998
den=0.05_d=1.4_e=15._a=1.1592794807274085_arms=3	65.98890294360804	1.9599999999999997
den=0.05_d=1.5_e=15._a=1.1592794807274085_arms=3	70.70239601100862	2.0999999999999996
den=0.05_d=1.6_e=15._a=1.1592794807274085_arms=3	75.4158890784092	2.2399999999999998
den=0.05_d=1.7_e=15._a=1.1592794807274085_arms=3	80.12938214580977	2.38
den=0.05_d=1.8_e=15._a=1.1592794807274085_arms=3	84.84287521321035	2.52
den=0.05_d=1.9_e=15._a=1.1592794807274085_arms=3	89.55636828061091	2.6599999999999997
den=0.05_d=2._e=15._a=1.1592794807274085_arms=3	94.26986134801149	2.8
den=0.05_d=2.1_e=15._a=1.1592794807274085_arms=3	98.98335441541207	2.94
den=0.05_d=2.2_e=15._a=1.1592794807274085_arms=3	103.69684748281264	3.08
den=0.05_d=2.3_e=15._a=1.1592794807274085_arms=3	108.4103405502132	3.2199999999999998
den=0.05_d=2.4_e=15._a=1.1592794807274085_arms=3	113.1238336176138	3.3600000000000003
den=0.05_d=2.5_e=15._a=1.1592794807274085_arms=3	117.83732668501436	3.5
den=0.05_d=2.6_e=15._a=1.1592794807274085_arms=3	122.55081975241495	3.6399999999999997
den=0.05_d=2.7_e=15._a=1.1592794807274085_arms=3	127.26431281981552	3.78
den=0.05_d=2.8_e=15._a=1.1592794807274085_arms=3	131.97780588721608	3.9199999999999995
den=0.05_d=2.9_e=15._a=1.1592794807274085_arms=3	136.69129895461668	4.0600000000000005
den=0.05_d=3._e=15._a=1.1592794807274085_arms=3	141.40479202201723	4.199999999999999
